Timestamp,HR,BR,Temp,Posture
26:33.4,63,16.6,33,109
26:34.4,63,16.6,33,108
26:35.4,64,16.7,33,108
26:36.4,64,16.7,33,108
26:37.4,63,16.8,33,108
26:38.4,64,17.3,33,108
26:39.4,64,17.8,33,109
26:40.4,63,18.2,33,108
26:41.4,62,18.2,33,109
26:42.4,64,17.9,33,108
26:43.4,67,17.6,33,109
26:44.4,67,17.4,33,108
26:45.4,66,17.1,33,109
26:46.4,67,16.8,33,109
26:47.4,67,16.5,33,108
26:48.4,65,16.2,33,109
26:49.4,63,16.1,33,109
26:50.4,64,15.9,33,109
26:51.4,64,15.8,33,109
26:52.4,63,15.7,33,108
26:53.4,64,16,33,108
26:54.4,64,16.3,33,108
26:55.4,64,16.5,33,109
26:56.4,64,16.7,33,109
26:57.4,66,16.9,33,109
26:58.4,67,17,33,109
26:59.4,66,17.2,33,108
27:00.4,66,17.2,33,108
27:01.4,65,17.3,33,108
27:02.4,65,17.4,33,108
27:03.4,65,17.2,33,108
27:04.4,67,17.1,33,108
27:05.4,68,17,33,108
27:06.4,67,16.9,33,108
27:07.4,67,16.5,33,109
27:08.4,70,16.3,33,110
27:09.4,71,16.1,33,110
27:10.4,69,15.9,33,111
27:11.4,69,15.6,33,111
27:12.4,71,15.3,33,111
27:13.4,73,15.3,33,111
27:14.4,74,15.2,33,109
27:15.4,77,15.1,33,109
27:16.4,79,15.1,33,109
27:17.4,81,15.2,33,109
27:18.4,81,15.2,33,109
27:19.4,78,15.2,33,109
27:20.4,76,15.4,33,109
27:21.4,74,15.5,33,108
27:22.4,72,15.8,33,109
27:23.4,72,16.1,33,109
27:24.4,71,16.3,33,109
27:25.4,69,16.7,33,109
27:26.4,68,17.1,33,109
27:27.4,67,17.4,33,109
27:28.4,64,17.7,33,108
27:29.4,63,17.8,33,108
27:30.4,63,18,33,109
27:31.4,63,18.1,33,109
27:32.4,62,18.1,33.1,109
27:33.4,64,18.1,33.1,109
27:34.4,64,18.1,33.1,109
27:35.4,65,18.4,33.1,109
27:36.4,67,18.7,33.1,108
27:37.4,67,19.2,33.1,108
27:38.4,68,19.7,33.1,108
27:39.4,68,20.1,33.1,108
27:40.4,67,20.2,33.1,108
27:41.4,67,20.3,33.1,108
27:42.4,65,20.3,33.1,108
27:43.4,64,20.7,33.1,108
27:44.4,66,21,33.1,108
27:45.4,66,21.2,33.1,108
27:46.4,68,21.3,33.1,108
27:47.4,68,21.4,33.1,108
27:48.4,69,22.1,33.1,109
27:49.4,69,22.6,33.1,108
27:50.4,68,23,33.1,108
27:51.4,67,22.8,33.1,109
27:52.4,66,22.6,33.1,108
27:53.4,65,22.5,33.1,108
27:54.4,66,22.2,33.1,108
27:55.4,67,22.1,33.1,108
27:56.4,67,22.1,33.1,108
27:57.4,67,22.1,33.1,108
27:58.4,67,22.1,33.1,108
27:59.4,68,22.1,33.1,108
28:00.4,68,22.1,33.1,108
28:01.4,68,22,33.1,108
28:02.4,68,21.9,33.1,108
28:03.4,68,21.8,33.1,108
28:04.4,67,21.7,33.1,108
28:05.4,66,21.5,33.1,108
28:06.4,66,21.5,33.1,108
28:07.4,67,21.5,33.1,108
28:08.4,66,21.6,33.1,108
28:09.4,66,21.7,33.1,108
28:10.4,65,21.9,33.1,108
28:11.4,66,22.2,33.1,108
28:12.4,66,22.4,33.1,108
28:13.4,65,23,33.1,108
28:14.4,66,23.5,33.1,108
28:15.4,66,23.8,33.1,108
28:16.4,67,23.8,33.1,108
28:17.4,67,23.8,33.1,108
28:18.4,69,23.8,33.1,108
28:19.4,71,23.8,33.1,108
28:20.4,71,23.8,33.1,108
28:21.4,70,23.2,33.1,109
28:22.4,69,22.8,33.1,108
28:23.4,67,22.5,33.1,108
28:24.4,66,22.4,33.1,109
28:25.4,65,22.2,33.1,108
28:26.4,65,22.2,33.1,108
28:27.4,65,21.8,33.1,108
28:28.4,64,21.6,33.1,108
28:29.4,64,21.5,33.1,108
28:30.4,64,21.7,33.1,107
28:31.4,64,21.7,33.1,107
28:32.4,64,22,33.1,107
28:33.4,65,22.2,33.1,107
28:34.4,65,22.4,33.1,107
28:35.4,64,22,33.1,107
28:36.4,64,21.7,33.1,107
28:37.4,63,21.4,33.1,107
28:38.4,62,21,33.1,107
28:39.4,61,20.4,33.1,108
28:40.4,61,20,33.1,108
28:41.4,61,19.9,33.1,108
28:42.4,62,20.1,33.1,108
28:43.4,63,20.2,33.1,108
28:44.4,63,20.3,33.1,108
28:45.4,63,19.9,33.1,108
28:46.4,65,19.6,33.1,108
28:47.4,64,19.4,33.1,108
28:48.4,62,19,33.1,108
28:49.4,62,18.6,33.1,108
28:50.4,61,18.2,33.1,108
28:51.4,60,17.9,33.1,108
28:52.4,60,17.8,33.1,108
28:53.4,61,17.6,33.1,108
28:54.4,62,17.5,33.1,108
28:55.4,63,17.5,33.1,108
28:56.4,66,17.5,33.1,108
28:57.4,68,17.5,33.1,108
28:58.4,67,17.5,33.1,108
28:59.4,68,17.5,33.1,108
29:00.4,69,17.5,33.1,108
29:01.4,68,17.5,33.1,108
29:02.4,66,17.5,33.1,108
29:03.4,65,17.6,33.1,108
29:04.4,64,17.6,33.1,108
29:05.4,64,18.2,33.1,108
29:06.4,64,18.6,33.1,108
29:07.4,64,19,33.1,108
29:08.4,63,19,33.1,108
29:09.4,64,18.9,33.1,108
29:10.4,64,18.8,33.1,108
29:11.4,63,18.8,33.1,108
29:12.4,64,18.8,33.1,108
29:13.4,64,18.8,33.1,108
29:14.4,63,18.8,33.1,108
29:15.4,62,18.6,33.1,108
29:16.4,63,18.3,33.1,108
29:17.4,62,18.2,33.1,108
29:18.4,61,18,33.1,108
29:19.4,61,17.9,33.1,108
29:20.4,62,17.9,33.1,108
29:21.4,62,17.9,33.1,108
29:22.4,63,17.9,33.1,108
29:23.4,63,18,33.1,108
29:24.4,62,18,33.1,108
29:25.4,62,18.1,33.1,108
29:26.4,63,18.1,33.1,108
29:27.4,62,18.2,33.1,108
29:28.4,62,18.1,33.1,108
29:29.4,63,17.8,33.1,108
29:30.4,63,17.6,33.1,108
29:31.4,62,17.7,33.1,108
29:32.4,63,18,33.2,108
29:33.4,63,18.3,33.2,108
29:34.4,63,18.5,33.2,108
29:35.4,62,18.4,33.2,108
29:36.4,62,18,33.2,108
29:37.4,62,17.6,33.2,108
29:38.4,62,17.4,33.2,108
29:39.4,62,17.2,33.2,108
29:40.4,64,17,33.2,108
29:41.4,64,16.9,33.2,108
29:42.4,63,16.8,33.2,108
29:43.4,64,16.7,33.2,108
29:44.4,65,16.7,33.2,108
29:45.4,65,16.6,33.2,108
29:46.4,64,17.1,33.2,108
29:47.4,64,17.6,33.2,108
29:48.4,63,17.9,33.2,108
29:49.4,62,17.9,33.2,109
29:50.4,62,17.8,33.2,109
29:51.4,64,17.8,33.2,108
29:52.4,64,17.8,33.2,108
29:53.4,66,17.7,33.2,108
29:54.4,69,17.7,33.2,108
29:55.4,68,17.7,33.2,108
29:56.4,66,17.5,33.2,108
29:57.4,65,17.2,33.2,108
29:58.4,63,16.9,33.2,108
29:59.4,62,16.7,33.2,109
30:00.4,63,16.8,33.2,108
30:01.4,63,17,33.2,108
30:02.4,62,17,33.2,108
30:03.4,61,17.1,33.2,108
30:04.4,62,17.1,33.2,108
30:05.4,62,17.1,33.2,108
30:06.4,62,17.1,33.2,108
30:07.4,62,16.9,33.2,108
30:08.4,63,16.6,33.2,108
30:09.4,64,16.3,33.2,108
30:10.4,63,16.4,33.2,108
30:11.4,63,16.7,33.2,108
30:12.4,64,16.9,33.2,108
30:13.4,63,17.1,33.2,108
30:14.4,61,17.1,33.2,108
30:15.4,61,17,33.2,108
30:16.4,61,16.9,33.2,108
30:17.4,60,16.8,33.2,108
30:18.4,61,16.9,33.2,108
30:19.4,63,17,33.2,108
30:20.4,63,17.1,33.2,108
30:21.4,63,17.3,33.2,108
30:22.4,63,17.5,33.2,108
30:23.4,62,17.7,33.2,108
30:24.4,60,17.8,33.2,108
30:25.4,61,17.5,33.2,109
30:26.4,62,17.2,33.2,108
30:27.4,62,17,33.2,108
30:28.4,63,17.3,33.2,108
30:29.4,64,17.6,33.2,108
30:30.4,64,17.8,33.2,108
30:31.4,63,17.7,33.2,108
30:32.4,63,17.5,33.1,108
30:33.4,63,17.2,33.1,108
30:34.4,62,17.1,33.1,108
30:35.4,60,17.2,33.1,108
30:36.4,61,17.3,33.1,108
30:37.4,60,17.4,33.1,108
30:38.4,59,17.7,33.1,108
30:39.4,59,17.9,33.1,108
30:40.4,59,18.1,33.1,108
30:41.4,60,18.2,33.1,108
30:42.4,62,18.4,33.1,109
30:43.4,64,18.5,33.1,108
30:44.4,65,18.6,33.1,108
30:45.4,66,18.6,33.1,108
30:46.4,66,18.6,33.1,108
30:47.4,64,18.6,33.1,108
30:48.4,63,18.4,33.1,108
30:49.4,62,18.2,33.1,108
30:50.4,61,18,33.1,108
30:51.4,61,17.9,33.1,108
30:52.4,62,17.6,33.1,108
30:53.4,62,17.3,33.1,108
30:54.4,62,17.1,33.1,108
30:55.4,63,17.5,33.1,108
30:56.4,64,17.9,33.1,108
30:57.4,63,18.2,33.1,108
30:58.4,64,18.2,33.1,108
30:59.4,64,18.3,33.1,108
31:00.4,64,18.3,33.1,108
31:01.4,63,18.4,33.1,108
31:02.4,64,18.4,33.1,108
31:03.4,64,18.4,33.1,108
31:04.4,62,18.4,33.1,108
31:05.4,64,18.4,33.1,108
31:06.4,65,18.4,33.1,108
31:07.4,64,18.4,33.1,108
31:08.4,62,18.2,33.1,108
31:09.4,62,17.8,33.1,108
31:10.4,63,17.5,33.1,108
31:11.4,61,17.2,33.1,108
31:12.4,61,17.1,33.1,108
31:13.4,62,17,33.1,108
31:14.4,62,17,33.1,108
31:15.4,61,17.2,33.1,108
31:16.4,62,17.5,33.1,108
31:17.4,62,17.7,33.1,108
31:18.4,62,17.7,33.1,108
31:19.4,63,17.7,33.1,108
31:20.4,64,17.7,33.1,108
31:21.4,63,17.7,33.1,108
31:22.4,64,17.8,33.1,108
31:23.4,65,17.9,33.1,108
31:24.4,65,18.2,33.1,108
31:25.4,66,18.8,33.1,108
31:26.4,65,19.2,33.1,108
31:27.4,63,19.6,33.1,108
31:28.4,62,19.5,33.1,108
31:29.4,62,19.5,33.1,108
31:30.4,61,19.4,33.1,108
31:31.4,61,19.2,33.1,108
31:32.4,63,19,33.3,108
31:33.4,64,18.8,33.3,108
31:34.4,63,18.7,33.3,108
31:35.4,63,18.1,33.3,108
31:36.4,63,17.6,33.3,108
31:37.4,63,17.3,33.3,108
31:38.4,63,17.1,33.3,108
31:39.4,64,17.1,33.3,108
31:40.4,65,17.1,33.3,108
31:41.4,64,17.1,33.3,108
31:42.4,64,17.2,33.3,108
31:43.4,66,17.3,33.3,108
31:44.4,65,17.4,33.3,108
31:45.4,64,17.4,33.3,108
31:46.4,64,17.4,33.3,108
31:47.4,62,17.4,33.3,108
31:48.4,60,17.5,33.3,108
31:49.4,60,17.7,33.3,108
31:50.4,61,17.8,33.3,108
31:51.4,60,17.9,33.3,108
31:52.4,61,17.7,33.3,108
31:53.4,62,17.6,33.3,108
31:54.4,64,17.4,33.3,108
31:55.4,66,17.7,33.3,108
31:56.4,68,17.9,33.3,107
31:57.4,69,18.3,33.3,108
31:58.4,70,18.7,33.3,107
31:59.4,68,19.2,33.3,108
32:00.4,66,19.7,33.3,108
32:01.4,69,20.1,33.3,109
32:02.4,70,20.5,33.3,109
32:03.4,69,20.8,33.3,109
32:04.4,70,21,33.3,109
32:05.4,71,21.2,33.3,109
32:06.4,73,21.2,33.3,109
32:07.4,75,21.3,33.3,109
32:08.4,76,21.3,33.3,109
32:09.4,76,21.3,33.3,109
32:10.4,78,21.3,33.3,109
32:11.4,77,21.3,33.3,109
32:12.4,74,21.3,33.3,109
32:13.4,70,21.1,33.3,109
32:14.4,67,21,33.3,109
32:15.4,65,20.8,33.3,109
32:16.4,63,20.5,33.3,109
32:17.4,63,20.2,33.3,109
32:18.4,63,20.5,33.3,109
32:19.4,65,20.7,33.3,109
32:20.4,67,20.9,33.3,109
32:21.4,69,21.1,33.3,109
32:22.4,73,21.3,33.3,109
32:23.4,74,21.5,33.3,108
32:24.4,71,21.5,33.3,108
32:25.4,69,21.3,33.3,109
32:26.4,69,21.2,33.3,109
32:27.4,68,21.1,33.3,109
32:28.4,67,21,33.3,108
32:29.4,67,20.6,33.3,108
32:30.4,67,20.4,33.3,109
32:31.4,70,20.1,33.3,109
32:32.4,70,20,33.3,109
32:33.4,69,19.8,33.3,109
32:34.4,70,19.5,33.3,109
32:35.4,72,19,33.3,109
32:36.4,72,18.6,33.3,108
32:37.4,72,18.3,33.3,108
32:38.4,72,18.1,33.3,107
32:39.4,71,16.9,33.3,107
32:40.4,72,16,33.3,107
32:41.4,72,15.3,33.3,107
32:42.4,73,14.9,33.3,107
32:43.4,75,14.7,33.3,108
32:44.4,76,14.5,33.3,107
32:45.4,78,14.4,33.3,107
32:46.4,78,14.2,33.3,107
32:47.4,77,14.2,33.3,106
32:48.4,75,13.8,33.3,106
32:49.4,71,13.5,33.3,107
32:50.4,70,13.4,33.3,106
32:51.4,70,13.3,33.3,106
32:52.4,68,13.2,33.3,107
32:53.4,67,13.3,33.3,107
32:54.4,66,13.4,33.3,107
32:55.4,64,13.8,33.3,108
32:56.4,64,14.3,33.3,108
32:57.4,63,14.8,33.3,108
32:58.4,62,15.6,33.3,108
32:59.4,63,16.6,33.3,97
33:00.4,68,17.5,33.3,96
33:01.4,69,18.2,33.3,91
33:02.4,70,18.8,33.3,86
33:03.4,70,19.2,33.3,80
33:04.4,71,19.6,33.3,80
33:05.4,73,19.7,33.3,83
33:06.4,74,19.9,33.3,84
33:07.4,73,20.1,33.3,84
33:08.4,70,20.2,33.3,92
33:09.4,69,20.3,33.3,96
33:10.4,69,20.4,33.3,100
33:11.4,69,20.4,33.3,100
33:12.4,72,20.5,33.3,100
33:13.4,75,20.5,33.3,100
33:14.4,76,20.5,33.3,98
33:15.4,75,20.5,33.3,98
33:16.4,73,20.4,33.3,100
33:17.4,71,20.4,33.3,98
33:18.4,71,20.3,33.3,98
33:19.4,71,20.3,33.3,97
33:20.4,70,20.3,33.3,97
33:21.4,70,20.3,33.3,97
33:22.4,70,20.3,33.3,97
33:23.4,69,20.2,33.3,98
33:24.4,70,20,33.3,98
33:25.4,70,19.9,33.3,97
33:26.4,71,19.8,33.3,97
33:27.4,71,19.4,33.3,101
33:28.4,72,19.2,33.3,103
33:29.4,72,19.1,33.3,103
33:30.4,72,19,33.3,103
33:31.4,73,19,33.3,103
33:32.4,74,19,33.3,103
33:33.4,77,19,33.3,104
33:34.4,78,19.1,33.3,104
33:35.4,78,19.1,33.3,104
33:36.4,79,19.2,33.3,104
33:37.4,79,19.3,33.3,103
33:38.4,78,19.8,33.3,103
33:39.4,76,20.3,33.3,103
33:40.4,73,20.6,33.3,103
33:41.4,71,21,33.3,103
33:42.4,70,21.3,33.3,103
33:43.4,68,21.5,33.3,103
33:44.4,68,21.4,33.3,103
33:45.4,70,21.3,33.3,103
33:46.4,70,21.3,33.3,103
33:47.4,70,21.1,33.3,103
33:48.4,70,21,33.3,102
33:49.4,69,20.9,33.3,103
33:50.4,69,20.9,33.3,102
33:51.4,69,20.9,33.3,102
33:52.4,70,21.1,33.3,103
33:53.4,70,21.5,33.3,104
33:54.4,69,21.8,33.3,104
33:55.4,69,21.7,33.3,104
33:56.4,69,21.5,33.3,105
33:57.4,68,21.4,33.3,105
33:58.4,67,21.2,33.3,105
33:59.4,68,20.9,33.3,105
34:00.4,68,20.8,33.3,105
34:01.4,68,20.9,33.3,105
34:02.4,68,21,33.3,104
34:03.4,68,21.4,33.3,104
34:04.4,68,21.7,33.3,104
34:05.4,67,22,33.3,104
34:06.4,67,22.3,33.3,103
34:07.4,67,22.5,33.3,103
34:08.4,67,22.7,33.3,104
34:09.4,68,22.8,33.3,104
34:10.4,67,22.9,33.3,104
34:11.4,68,23.1,33.3,105
34:12.4,68,23.2,33.3,105
34:13.4,67,23.3,33.3,105
34:14.4,67,23.3,33.3,105
34:15.4,66,23.3,33.3,105
34:16.4,65,23.2,33.3,105
34:17.4,66,23.1,33.3,105
34:18.4,66,23,33.3,105
34:19.4,67,22.6,33.3,105
34:20.4,67,22.2,33.3,105
34:21.4,67,22.2,33.3,105
34:22.4,68,22.3,33.3,105
34:23.4,68,22.4,33.3,105
34:24.4,67,22.5,33.3,105
34:25.4,67,22.5,33.3,105
34:26.4,65,22.6,33.3,105
34:27.4,64,22.5,33.3,105
34:28.4,64,22.4,33.3,105
34:29.4,64,22.3,33.3,105
34:30.4,64,22,33.3,105
34:31.4,64,21.7,33.3,105
34:32.4,66,21.8,33.4,105
34:33.4,69,22.1,33.4,105
34:34.4,68,22.4,33.4,105
34:35.4,67,22.3,33.4,105
34:36.4,66,22.2,33.4,105
34:37.4,65,22.3,33.4,105
34:38.4,65,22.4,33.4,105
34:39.4,64,22.5,33.4,105
34:40.4,64,22.7,33.4,105
34:41.4,64,23,33.4,105
34:42.4,63,23.3,33.4,105
34:43.4,64,23.7,33.4,105
34:44.4,65,24,33.4,105
34:45.4,66,23.9,33.4,105
34:46.4,67,23.6,33.4,105
34:47.4,67,23.3,33.4,105
34:48.4,66,23.3,33.4,105
34:49.4,65,23.2,33.4,105
34:50.4,64,23.3,33.4,105
34:51.4,64,23.5,33.4,105
34:52.4,63,23.6,33.4,105
34:53.4,64,23.6,33.4,105
34:54.4,64,23.6,33.4,105
34:55.4,64,23.6,33.4,105
34:56.4,65,23.5,33.4,105
34:57.4,65,23.5,33.4,105
34:58.4,65,23.3,33.4,105
34:59.4,66,23.1,33.4,105
35:00.4,65,23,33.4,105
35:01.4,65,22.6,33.4,105
35:02.4,65,22.3,33.4,105
35:03.4,64,22.1,33.4,105
35:04.4,64,21.9,33.4,105
35:05.4,65,21.8,33.4,105
35:06.4,66,21.6,33.4,105
35:07.4,66,21.4,33.4,105
35:08.4,66,21.3,33.4,105
35:09.4,65,21.3,33.4,105
35:10.4,65,21.5,33.4,105
35:11.4,65,21.7,33.4,105
35:12.4,65,21.9,33.4,105
35:13.4,66,22.2,33.4,105
35:14.4,65,22.4,33.4,105
35:15.4,66,22.3,33.4,105
35:16.4,66,22.1,33.4,105
35:17.4,65,22,33.4,105
35:18.4,67,21.8,33.4,104
35:19.4,67,21.7,33.4,104
35:20.4,67,21.4,33.4,104
35:21.4,69,21.2,33.4,102
35:22.4,69,21,33.4,102
35:23.4,69,20.7,33.4,102
35:24.4,69,20.5,33.4,102
35:25.4,68,20.4,33.4,102
35:26.4,68,20.4,33.4,102
35:27.4,67,20.4,33.4,102
35:28.4,67,20.8,33.4,102
35:29.4,68,21,33.4,102
35:30.4,68,21.2,33.4,102
35:31.4,68,21.2,33.4,102
35:32.4,70,21,33.5,102
35:33.4,70,20.8,33.5,102
35:34.4,70,20.6,33.5,102
35:35.4,71,20.1,33.5,103
35:36.4,73,19.6,33.5,103
35:37.4,75,19.3,33.5,103
35:38.4,75,19,33.5,102
35:39.4,71,18.3,33.5,103
35:40.4,71,17.8,33.5,103
35:41.4,70,17.5,33.5,104
35:42.4,70,17.3,33.5,104
35:43.4,70,17.1,33.5,105
35:44.4,70,17.2,33.5,105
35:45.4,70,17.2,33.5,105
35:46.4,68,17.4,33.5,105
35:47.4,67,17.7,33.5,105
35:48.4,66,18.1,33.5,105
35:49.4,67,18.6,33.5,105
35:50.4,67,19,33.5,105
35:51.4,66,19.2,33.5,105
35:52.4,65,19.3,33.5,105
35:53.4,65,19.3,33.5,105
35:54.4,64,19.5,33.5,105
35:55.4,65,19.8,33.5,105
35:56.4,65,20,33.5,105
35:57.4,66,20.3,33.5,105
35:58.4,67,20.5,33.5,105
35:59.4,67,20.7,33.5,105
36:00.4,67,20.5,33.5,105
36:01.4,67,20.4,33.5,105
36:02.4,66,20.3,33.5,105
36:03.4,65,20.5,33.5,105
36:04.4,65,20.6,33.5,105
36:05.4,64,20.7,33.5,105
36:06.4,63,20.5,33.5,105
36:07.4,63,20.1,33.5,105
36:08.4,62,19.7,33.5,105
36:09.4,62,19.9,33.5,105
36:10.4,63,20.1,33.5,105
36:11.4,62,20.2,33.5,105
36:12.4,62,20.3,33.5,105
36:13.4,64,20.4,33.5,105
36:14.4,64,20.7,33.5,105
36:15.4,65,21,33.5,105
36:16.4,66,21.3,33.5,105
36:17.4,65,21.5,33.5,105
36:18.4,65,21.6,33.5,105
36:19.4,65,21.7,33.5,105
36:20.4,64,21.6,33.5,105
36:21.4,66,21.6,33.5,105
36:22.4,65,21.6,33.5,105
36:23.4,65,21.6,33.5,105
36:24.4,67,21.7,33.5,105
36:25.4,67,21.8,33.5,105
36:26.4,69,21.9,33.5,105
36:27.4,70,22,33.5,105
36:28.4,69,22,33.5,105
36:29.4,69,21.7,33.5,105
36:30.4,67,21.6,33.5,105
36:31.4,66,21.7,33.5,105
36:32.4,65,21.9,33.6,105
36:33.4,63,22,33.6,105
36:34.4,63,21.7,33.6,105
36:35.4,64,21.5,33.6,105
36:36.4,64,21.3,33.6,105
36:37.4,64,21.5,33.6,105
36:38.4,65,21.7,33.6,105
36:39.4,64,21.9,33.6,105
36:40.4,63,21.6,33.6,105
36:41.4,64,21.3,33.6,105
36:42.4,63,21.1,33.6,105
36:43.4,62,20.8,33.6,105
36:44.4,62,20.4,33.6,105
36:45.4,63,20,33.6,105
36:46.4,63,19.7,33.6,105
36:47.4,63,19.3,33.6,105
36:48.4,65,19,33.6,105
36:49.4,65,18.7,33.6,105
36:50.4,64,18.8,33.6,105
36:51.4,64,18.8,33.6,105
36:52.4,64,18.9,33.6,105
36:53.4,63,18.7,33.6,105
36:54.4,63,18.4,33.6,105
36:55.4,63,18.2,33.6,105
36:56.4,63,18,33.6,105
36:57.4,63,17.7,33.6,105
36:58.4,64,17.5,33.6,105
36:59.4,65,17.4,33.6,105
37:00.4,65,17.8,33.6,105
37:01.4,68,18.2,33.6,105
37:02.4,68,18.5,33.6,105
37:03.4,67,18.7,33.6,105
37:04.4,67,18.9,33.6,105
37:05.4,66,19.1,33.6,105
37:06.4,63,19.2,33.6,105
37:07.4,62,18.7,33.6,105
37:08.4,62,18.4,33.6,105
37:09.4,62,18,33.6,105
37:10.4,61,17.8,33.6,105
37:11.4,61,17.5,33.6,105
37:12.4,63,17.3,33.6,104
37:13.4,64,17.1,33.6,104
37:14.4,64,16.9,33.6,104
37:15.4,66,16.7,33.6,104
37:16.4,68,16.5,33.6,102
37:17.4,66,16.4,33.6,102
37:18.4,64,16.2,33.6,102
37:19.4,62,16.2,33.6,102
37:20.4,60,16.1,33.6,102
37:21.4,59,15.9,33.6,102
37:22.4,60,15.6,33.6,102
37:23.4,59,15.3,33.6,102
37:24.4,60,15.3,33.6,102
37:25.4,61,15.3,33.6,102
37:26.4,61,15.3,33.6,102
37:27.4,61,15.4,33.6,102
37:28.4,63,15.6,33.6,102
37:29.4,65,15.7,33.6,102
37:30.4,64,15.8,33.6,102
37:31.4,61,15.9,33.6,102
37:32.4,60,15.9,33.5,102
37:33.4,59,15.9,33.5,102
37:34.4,58,16.1,33.5,102
37:35.4,58,16.4,33.5,102
37:36.4,58,16.7,33.5,102
37:37.4,58,16.9,33.5,102
37:38.4,60,17.1,33.5,103
37:39.4,62,17.3,33.5,103
37:40.4,63,17.5,33.5,104
37:41.4,64,17.6,33.5,104
37:42.4,66,17.6,33.5,105
37:43.4,68,17.6,33.5,105
37:44.4,68,17.7,33.5,105
37:45.4,68,18,33.5,105
37:46.4,68,18.2,33.5,105
37:47.4,65,18.4,33.5,105
37:48.4,63,18.6,33.5,105
37:49.4,61,18.7,33.5,105
37:50.4,59,18.5,33.5,105
37:51.4,59,18.4,33.5,105
37:52.4,58,18.3,33.5,105
37:53.4,58,18.4,33.5,105
37:54.4,59,18.5,33.5,105
37:55.4,59,18.6,33.5,105
37:56.4,60,18.8,33.5,105
37:57.4,63,19,33.5,105
37:58.4,67,19.1,33.5,103
37:59.4,71,19.3,33.5,100
38:00.4,73,19.4,33.5,-100
38:01.4,72,19.4,33.5,-102
38:02.4,72,19.5,33.5,-105
38:03.4,73,19.5,33.5,-107
38:04.4,73,19.5,33.5,-108
38:05.4,74,19.4,33.5,-106
38:06.4,77,19.4,33.5,-106
38:07.4,82,19.4,33.5,-105
38:08.4,83,19.4,33.5,-105
38:09.4,84,19.4,33.5,-104
38:10.4,85,19.4,33.5,-104
38:11.4,85,19.5,33.5,-104
38:12.4,83,19.5,33.5,-104
38:13.4,81,19.5,33.5,-102
38:14.4,77,19.5,33.5,-102
38:15.4,73,19.4,33.5,-102
38:16.4,69,19.4,33.5,-102
38:17.4,67,19.3,33.5,-102
38:18.4,65,19.3,33.5,-102
38:19.4,64,19.4,33.5,-102
38:20.4,63,19.4,33.5,-102
38:21.4,62,19.4,33.5,-102
38:22.4,62,19.3,33.5,-102
38:23.4,62,19.2,33.5,-102
38:24.4,62,19.4,33.5,-102
38:25.4,63,19.6,33.5,-102
38:26.4,64,19.8,33.5,-102
38:27.4,63,19.8,33.5,-102
38:28.4,62,19.6,33.5,-102
38:29.4,61,19.4,33.5,-102
38:30.4,60,19.6,33.5,-102
38:31.4,60,20,33.5,-102
38:32.4,61,20.3,33.6,-102
38:33.4,61,20.6,33.6,-102
38:34.4,62,20.3,33.6,-102
38:35.4,65,20.1,33.6,-102
38:36.4,64,19.9,33.6,-102
38:37.4,64,19.8,33.6,-102
38:38.4,65,19.7,33.6,-102
38:39.4,64,19.6,33.6,-102
38:40.4,64,19.6,33.6,-102
38:41.4,65,19.7,33.6,-102
38:42.4,65,19.7,33.6,-102
38:43.4,65,19.8,33.6,-102
38:44.4,67,19.9,33.6,-102
38:45.4,66,19.9,33.6,-102
38:46.4,64,19.8,33.6,-102
38:47.4,64,19.8,33.6,-102
38:48.4,62,19.7,33.6,-103
38:49.4,61,19.7,33.6,-102
38:50.4,61,19.6,33.6,-102
38:51.4,61,19.6,33.6,-103
38:52.4,61,19.6,33.6,-102
38:53.4,62,19.7,33.6,-103
38:54.4,62,19.7,33.6,-103
38:55.4,62,19.9,33.6,-103
38:56.4,63,20,33.6,-103
38:57.4,63,20.1,33.6,-103
38:58.4,63,20.1,33.6,-103
38:59.4,64,20.1,33.6,-103
39:00.4,63,20.1,33.6,-103
39:01.4,62,20.3,33.6,-103
39:02.4,61,20.4,33.6,-103
39:03.4,59,20.5,33.6,-103
39:04.4,59,20.5,33.6,-103
39:05.4,59,20.5,33.6,-103
39:06.4,59,20.5,33.6,-103
39:07.4,60,20.3,33.6,-103
39:08.4,61,20.2,33.6,-103
39:09.4,62,20.1,33.6,-103
39:10.4,63,19.7,33.6,-103
39:11.4,64,19.4,33.6,-103
39:12.4,65,19.1,33.6,-103
39:13.4,63,19.3,33.6,-103
39:14.4,62,19.4,33.6,-103
39:15.4,61,19.5,33.6,-103
39:16.4,59,19.6,33.6,-103
39:17.4,59,19.6,33.6,-103
39:18.4,59,19.7,33.6,-103
39:19.4,59,20.1,33.6,-103
39:20.4,59,20.4,33.6,-103
39:21.4,59,20.7,33.6,-103
39:22.4,60,20.9,33.6,-103
39:23.4,61,21.2,33.6,-103
39:24.4,61,21.2,33.6,-103
39:25.4,61,21.1,33.6,-103
39:26.4,61,21.1,33.6,-103
39:27.4,60,21,33.6,-103
39:28.4,59,20.9,33.6,-103
39:29.4,59,20.8,33.6,-103
39:30.4,59,20.8,33.6,-103
39:31.4,63,21,33.6,-103
39:32.4,66,21.1,33.6,-103
39:33.4,71,21.1,33.6,-103
39:34.4,74,20.8,33.6,-103
39:35.4,74,20.5,33.6,-103
39:36.4,76,20.4,33.6,-103
39:37.4,75,20.3,33.6,-103
